pos_x,pos_y,rotation,side,designator,mpn,pack,footprint,value,mount_type
72.951116,-50.43,0.0,top,U1,,,DIP-24_W15.24mm_Socket,MCM68764_EPROM,tht
70.411116,-45.35,0.0,top,U2,,,DIP-28_Adapter,2764,tht
